id 1,name 1,id 2,name 2,short_lyric 1,lyric 1,lyric 2
62325,HỨA,52911,lời hứa,TRONG ĐÊM TỐI TĂM MỘT VẦNG TRĂNG KHUYA VẪN SÁNG...,"","LỜI HỨA ANH TRAO GỬI EM TRONG NGÀY MÌNH PHẢI XA RỜI NHAU. LỜI HỨA CHO EM NIỀM TIN ĐỂ CHỜ ĐỢI ANH ĐẾN MUÔN NGÀN SAU. LỜI HỨA NUÔI BAO NGÀY QUA, LỜI HỨA CHO EM HY VỌNG. MỘT NGÀY EM SẼ CÓ ANH NƠI PHƯƠNG TRỜI XA ANH ĐẾN. LỜI HỨA ANH ƠI TÌNH YÊU RẤT CẦN PHẢI CÓ KHI BIỆT LY. THẦM CẢM ƠN ANH ĐÃ CHO EM NIỀM HẠNH PHÚC ĐỂ EM ĐỢI ANH. LỜI HỨA LUÔN TRONG LÒNG EM, LỜI HỨA ANH HÃY GIỮ LỜI. HẠNH PHÚC KHÔNG XA ĐÂU DẪU MỖI NGƯỜI MỘT PHƯƠNG. . MUỐN ĐỐT HẾT THỜI GIỜ MÌNH KHÔNG CÓ NHAU, THẬT MAU. MUỐN CÓ CÁCH ĐỂ MÌNH ĐƯỢC Ở THẬT GẦN NHƯ CHƯA XA CÁCH. MUỐN CỐ GẮNG TẬP DẦN CUỘC SỐNG THIẾU VẮNG ANH, KHÔNG CÓ ANH, NHƯNG KHÓ QUÁ, ANH YÊU CỦA EM. TÌNH NGHĨA ĐÔI TA THẬT XA CHỈ VỪA MỚI CÓ TRONG MỘT GIÂY. LỜI HỨA ANH TRAO GỬI EM NHƯ LÀ CƠN GIÓ THOÁNG QUA VẬY THÔI. THÌ CHẮC CHI TA GẶP NHAU, THÌ CỨ TIN CHO YÊN LÒNG NÀY. LỜI HỨA EM MONG RẰNG ANH SẼ THẬT LÒNG ANH. ***. LỜI HỨA LUÔN TRONG LÒNG NÀY, LÀM NHÂN CHỨNG CHO TÌNH MÌNH"
62898,MẤT CẢM GIÁC YÊU,58403,cảm giác yêu,SAU THỜI GIAN ĐÔI MÌNH XA CÁCH NHAU GIỜ ĐÂY ...,"",MỘT NGÀY TRỜI THU TRONG XANH.  NGƯỜI CHỢT GHÉ QUA MANG TIA NẮNG MAI LONG LANH.  NGÀY ẤY PHÚT THOÁNG QUA NHÌN NHAU CHỈ 1 LẦN.  CỨ NGỠ NHƯ BAO NGÀY QUA THẾ THÔI.  NGÀY TỪNG NGÀY TRÔI QUA MAU.  RỒI CHỢT BIẾT ĐÂU CON TIM YÊU THƯƠNG BAO LÂU.  NGƯỜI HỠI NHỮNG LÚC TA KỀ BÊN LÀM CON TIM SAO BỐI RỐI.  MỚI BIẾT EM ĐÃ YÊU ANH.  NHỚ ANH. . CÔ ĐƠN MÌNH EM BIẾT THÔI.  NGHĨ VỀ ANH. . NỤ CƯỜI HỒN NHIÊN KHÓE MÔI.  PHÚT GIÂY NÀY THÔI CHẲNG THỂ NÓI HẾT NÊN LỜI.  NHỮNG PHÚT SUY TƯ LÒNG EM XAO XUYẾN HẾT BẤY LÂU.  THẾ THÔI ĐÊM NAY MÌNH EM LẺ LOI.  MUỐN MỘT VÒNG TAY GIÚP EM VƯỢT QUA THÁNG NGÀY ANH ƠI CÓ HAY?.  NHIỀU LẦN MUỐN NÓI BAO ĐIỀU.  KHIẾN TRÁI TIM EM ĐÃ KHẮC TÊN ANH THẬT SÂU.  NHÌN TỪNG GIỌT SƯƠNG LONG LANH.  CHỢT NHỚ ĐẾN ANH YÊU THƯƠNG ẤY SAO MONG MANH.  LÒNG VẪN ƯỚC MUỐN MAI NÀY ĐÔI TIM YÊU THƯƠNG VỀ CHUNG LỐI.  ƯỚC MUỐN KIA CÓ XA XÔI.  
61498,ĐỐ TÌNH,53556,đố tình,NGỒI CHƠI BẠN BÈ ĐỐ NHAU TÌNH LÀ GÌ AI BIẾT KHÔNG...,"",CON SUỐI TRONG NGẦN TRONG SUỐI NHỎ NHẸ NHÀNG TRÔI CON SUỐI REO MÙA XUÂN THỨC DẬY BỜ CÂY RẤT XANH NGÀN TIA NẮNG NHỎ NHẸ NHÀNG SOI HOA LÁ REO MÙA XUÂN ĐÃ MỈM CƯỜI ĐỂ BÊN CÁNH RỪNG NỞ MỘT BÔNG HOA TRẮNG NGẦN MÂY TRẮNG BAY LÀN MÂY TRẮNG NHẸ NHÀNG LƯỢN BAY GIÓ CUỐN THEO MÙA XUÂN THỨC DẬY VÀ TAI LẮNG NGHE KÌA CON CHÍCH CHÒE ĐẬU CÀNH TRE TIẾNG HÓT VUI MÙA XUÂN ĐÃ VỀ RỒI TRỜI XANH SÁNG NGỜI GIỌNG CHIM NGHE CAO VÚT EM LÀ SUỐI TRONG NGẦN EM LÀ HOA LÁ MÙA XUÂN EM LÀ NẮNG MAI HỒNG EM LÀ MÂY TRẮNG LƯỢN BAY AI BIẾT KHI NÀO CON SUỐI NHỎ TRỞ THÀNH SÔNG AI ĐẾM CÂY RỪNG BAO NHIÊU LÁ AI BIẾT MÂY TỪ ĐÂU ĐẾN RỒI TRỞ VỀ ĐÂU AI DÁM ĐONG TRỜI BAO NHIÊU NẮNG RỪNG BAO NHIÊU LÁ TRỜI BAO NHIÊU NẮNG RỪNG BAO NHIÊU LÁ CON SUỐI TRONG NGẦN TRONG SUỐI NHỎ NHẸ NHÀNG TRÔI CON SUỐI REO MÙA XUÂN THỨC DẬY BỜ CÂY RẤT XANH NGÀN TIA NẮNG NHỎ NHẸ NHÀNG SOI HOA LÁ REO MÙA XUÂN ĐÃ MỈM CƯỜI ĐỂ BÊN CÁNH RỪNG NỞ MỘT BÔNG HOA TRẮNG NGẦN EM LÀ SUỐI TRONG NGẦN EM LÀ HOA LÁ MÙA XUÂN EM LÀ NẮNG MAI HỒNG EM LÀ MÂY TRẮNG LƯỢN BAY AI BIẾT KHI NÀO CON SUỐI NHỎ TRỞ THÀNH SÔNG AI ĐẾM CÂY RỪNG BAO NHIÊU LÁ AI BIẾT MÂY TỪ ĐÂU ĐẾN RỒI TRỞ VỀ ĐÂU AI DÁM ĐONG TRỜI BAO NHIÊU NẮNG AI BIẾT KHI NÀO CON SUỐI NHỎ TRỞ THÀNH SÔNG AI ĐẾM CÂY RỪNG BAO NHIÊU LÁ AI BIẾT MÂY TỪ ĐÂU ĐẾN RỒI TRỞ VỀ ĐÂU AI DÁM ĐONG TRỜI BAO NHIÊU NẮNG AI BIẾT KHI NÀO CON SUỐI NHỎ TRỞ THÀNH SÔNG AI ĐẾM CÂY RỪNG BAO NHIÊU LÁ AI BIẾT MÂY TỪ ĐÂU ĐẾN RỒI TRỞ VỀ ĐÂU AI DÁM ĐONG TRỜI BAO NHIÊU NẮNG RỪNG BAO NHIÊU LÁ TRỜI BAO NHIÊU NẮNG RỪNG BAO NHIÊU LÁ.
60403,BỞI VÌ ĐAM MÊ,52983,đam mê,MỌI NGƯỜI XUNG QUANH VẪN THƯỜNG XUYÊN BẢO TÔI RẰNG...,"","EM NHƯ MUÔN ÁNH SAO GIĂNG TRÊN TRỜI.. LUNG LINH, LUNG LINH SOI HỒN TÔI SAY ĐẮM.. CHO TÔI BAO GIẤC MƠ THIÊN ĐÀNG, SAY SƯA TA BÊN NHAU ĐI VÀO CÕI MƠ.. NGHE CHĂNG TIẾNG AI ĐANG THÌ THẦM CÂU YÊU THƯƠNG CHO HỒN TA ĐẮM ĐUỐI.. VÀ NGHE CHĂNG TIẾNG TRÁI TIM MÌNH CÙNG ĐIỆU NHẠC NGẤT NGÂY.. ĐAM MÊ!. NÀNG LÀ HƠI ẤM CHO TÌNH TÔI ĐAM MÊ.. NÀNG LÀ CÂU HÁT CHO LÒNG TÔI ĐAM MÊ.. NÀNG LÀ MUÔN LỐI CHO HỒN TÔI LANG THANG SUỐT ĐỜI.. ĐAM MÊ!"
61484,ĐIỀU TỐT NHẤT CHO EM,58170,nhường điều ước cho em,HẠNH PHÚC VỚI ANH LÀ NHỮNG NIỀM VUI NHỎ BÉ...,"","BÀN TAY NĂM NGÓN CHẲNG THỂ GIỮ EM Ở LẠI. LỆ ANH CAY...ĐẮNG SAO NGƯỜI NỠ QUAY MẶT ĐI. TỪNG ĐÊM ANH NHỚ, TỪNG NGÀY ANH KHÓC. KHÓC CHO QUÊN ĐI LỜI HỨA YÊU NHAU DÀI LÂU. NGÀY XƯA AI NÓI CHỈ YÊU MỖI ANH MÀ THÔI. NGÀY XƯA AI HỨA CÙNG ĐI HẾT CON ĐƯỜNG ĐỜI. HẠNH PHÚC VỪA ĐẾN CŨNG LÀ LÚC ANH PHẢI KHÓC. VÌ YÊU EM ANH, ĐÁNH MẤT CẢ LINH HỒN( QUÊN ĐI CẢ BẢN THÂN ). . GIỜ NẾU CÓ MỘT ĐIỀU ƯỚC, ANH ƯỚC MONG EM KHÔNG TRỞ VỀ. SỢ KHI EM QUAY VỀ ĐÂY LÀM TRÁI TIM ANH LẠI TỔN THƯƠNG. VÀ NẾU CÓ MỘT ĐIỀU ƯỚC ANH CHẮC SẼ KHÔNG ĐAU THẾ NÀY. ANH SẼ ƯỚC NHỮNG NGÀY EM CHƯA TỪNG ĐẾN. RỒI EM VUI TÌNH DUYÊN MỚI, BAO ĐẮNG CAY RIÊNG ANH ÔM TRỌN. MẶC ANH TRONG ĐÊM MÙ TỐI EM CỨ ĐI TÌM HẠNH PHÚC MỚI. VẬY THÔI ANH NHƯỜNG ĐIỀU ƯỚC, ƯỚC MONG EM SẼ GẶP. GẶP NGƯỜI YÊU EM NHIỀU HƠN ANH. HẠNH PHÚC NHÉ NGƯỜI YÊU ƠI."
63909,NGÀY ẤY,55386,ngày ấy,NGÀY XƯA ẤY VẪN NHỚ KHI CÒN BÉ LUÔN HAM CHƠI...,"",NGÀY ẤY ANH RẤT NGU NGƠ VÀ ANH CŨNG RẤT YÊU EM NGÀY ẤY ANH CỨ TIN RẰNG ĐÔI TA TRỌN ĐỜI HẠNH PHÚC NGÀY ẤY EM CŨNG YÊU ANH NHƯNG EM CỨ MÃI SỐNG TRONG MỘNG MƠ EM ƯỚC MƠ ĐÔI TA HẠNH PHÚC CHỐN CAO SANG CHỢT EM NÓI TIẾNG CHIA TAY LÒNG ANH ÔM BAO ĐẮNG CAY VÌ CUỘC SỐNG KHÔNG NHƯ LÀ MƠ NIỀM HẠNH PHÚC KHÔNG NHƯ MONG CHỜ ĐÀNH THÔI CHIA TAY TIM ANH GIÁ BĂNG PHẢI CHI NGÀY ẤY EM ĐỪNG QUÁ MƠ PHẢI CHI NGÀY ẤY ANH ĐỪNG NGU NGƠ THÌ GIỜ ĐÂY ĐÔI TA CÓ NHAU BÊN NHAU DÀI LÂU PHẢI CHI NGÀY ẤY EM ĐỪNG QUÁ MƠ PHẢI CHI NGÀY ẤY ANH ĐỪNG NGU NGƠ ĐỂ GIỜ ĐÂY ANH THÔI NHỚ MONG XÓT XA TRONG LÒNG NGÀY ẤY ANH RẤT NGU NGƠ VÀ ANH CŨNG RẤT YÊU EM NGÀY ẤY ANH CỨ TIN RẰNG ĐÔI TA TRỌN ĐỜI HẠNH PHÚC NGÀY ẤY EM CŨNG YÊU ANH NHƯNG EM CỨ MÃI SỐNG TRONG MỘNG MƠ EM ƯỚC MƠ ĐÔI TA HẠNH PHÚC CHỐN CAO SANG CHỢT EM NÓI TIẾNG CHIA TAY LÒNG ANH ÔM BAO ĐẮNG CAY VÌ CUỘC SỐNG KHÔNG NHƯ LÀ MƠ NIỀM HẠNH PHÚC KHÔNG NHƯ MONG CHỜ ĐÀNH THÔI CHIA TAY TIM ANH GIÁ BĂNG PHẢI CHI NGÀY ẤY EM ĐỪNG QUÁ MƠ PHẢI CHI NGÀY ẤY ANH ĐỪNG NGU NGƠ THÌ GIỜ ĐÂY ĐÔI TA CÓ NHAU BÊN NHAU DÀI LÂU PHẢI CHI NGÀY ẤY EM ĐỪNG QUÁ MƠ PHẢI CHI NGÀY ẤY ANH ĐỪNG NGU NGƠ ĐỂ GIỜ ĐÂY ANH THÔI NHỚ MONG XÓT XA TRONG LÒNG PHẢI CHI NGÀY ẤY EM ĐỪNG QUÁ MƠ PHẢI CHI NGÀY ẤY ANH ĐỪNG NGU NGƠ THÌ GIỜ ĐÂY ĐÔI TA CÓ NHAU BÊN NHAU DÀI LÂU PHẢI CHI NGÀY ẤY EM ĐỪNG QUÁ MƠ PHẢI CHI NGÀY ẤY ANH ĐỪNG NGU NGƠ ĐỂ GIỜ ĐÂY ANH THÔI NHỚ MONG XÓT XA TRONG LÒNG ĐỂ GIỜ ĐÂY ANH THÔI NHỚ MONG XÓT XA TRONG LÒNG.
60143,M SORRY,54874,anh xin lỗi (anh sorry),BIẾT PHẢI NÓI CHI GIỜ ĐÂY ANH ĐÃ BỎ EM MÀ ĐI...,"","NGÀY ĐÓ TA GẶP NHAU MỘT THỜI TUỔI THƠ . MÌNH ĐÃ TRAO VỀ NHAU BAO NHIÊU NIỀM MƠ . TƯỞNG RẰNG TÌNH YÊU ĐẾN RỒI, TƯỞNG RẰNG MÌNH LUÔN CÓ ĐÔI . NÀO CÓ AI NGỜ ĐÂU DÒNG ĐỜI MIỆT MÀI . VÀ LÚC ANH CÒN LO TƯƠNG LAI NGÀY MAI . TÌNH ANH NHƯ GIÓ THÔI, MÀ EM NHƯ CON NƯỚC TRÔI . MONG TÌM BẾN VUI . ĐƯỜNG TRĂM NĂM XA LẮM . EM HỠI! . SORRY SORRY. THÔI TA BIỆT LY . SORRY SORRY. EM ĐI VỀ ĐI . BỞI VÌ ANH KHÔNG NHƯ GIẤC MỘNG ĐẸP . NHỮNG GIẤC MỘNG ĐẸP TRONG EM . SORRY SORRY. THÔI TA BIỆT LY . SORRY SORRY. ANH ĐÂU LÀ CHI . ĐỂ LÒNG EM MANG THƯƠNG TIẾC LÀM GÌ? . HÃY CỐ NHỦ LÒNG QUÊN ĐI. SORRY, I'M SORRY, SORRY! .  . NẾU NGHĨ RẰNG ANH GIAN DỐI, TÌNH NHƯ MÂY KHÓI TẠI SAO EM KHÔNG NÓI? . NẾU NGHĨ MÌNH ĐI KHÔNG TỚI, TÌNH XA TAY VỚI LÀM TIM EM ĐAU NHÓI . HÃY THÔI, ĐỪNG MONG ĐỢI. RỒI EM SẼ KHÔNG CÒN U HOÀI! . NẾU NGHĨ RẰNG ANH CÓ LỖI VÌ LO CHỨA TỚI ĐƯỜNG TƯƠNG LAI TRĂM LỐI? . NẾU NGHĨ RẰNG ANH CÓ LỖI VÌ ANH CHƯA NÓI RẰNG ANH YÊU EM MÃI . CỚ SAO CÒN E NGẠI? . NGƯỜI ƠI HÃY QUÊN TÌNH YÊU NÀY . PLEASE FOR GIVE ME! I'M SORRY SORRY!"
60987,C PHẢI EM M A THU HÀ NỘI,50929,có phải em mùa thu hà nội,THÁNG TÁM MÙA THU LÁ RƠI VÀNG CHƯA NHỈ TỪ ĐỘ NGƯỜI ĐI...,"","THÁNG TÁM MÙA THU...MÂY GIĂNG SẦU HOẶC ĐÔI TA YÊU NHAU VÀO XUÂN KHI HOA NỞ SAO BÂY GIỜ ANH QUÊN ANH ĐÃ VỘI VÀNG QUÊN MAU CŨNG TẠI ANH CÓ ĐƯỢC GIỜ NÀY EM ĐÃ LÀ CỦA RIÊNG ANH ANH GIỜ QUÊN TẤT CẢ EM ƠI KHÔNG GIAN NHƯ IM TRÔI KHI LẠC VÀO MẮT BIẾC THỜI GIAN NHƯ NGƯNG LẠI ĐỌNG TRÊN ĐÔI MÔI EM LÀN MÔI ANH NGÂY DẠI KHI ANH KỀ BÊN EM TÌNH YÊU TÔ THÊM ĐỎ HỒNG ĐÔI MÁ TÌNH YÊU TÔ LÊN BỜ MẮT SÁNG LONG LANH TỪ NGÀY ANH YÊU EM, ANH MẤT CẢ CUỘC ĐỜI ĐỔI LẠI ĐÔI MÔI EM, ĐÔI MÔI CHỈ MỈM CƯỜI CHO MEN ĐỜI MÀU HỒNG, SAY SƯA MIÊN MAN. EM HÃY NGỒI GẦN ĐÂY EM ANH HỎI EM RẤT NHỎ LỜI NÀY EM BIẾT CHỪNG NÀO KHÔNG EM ĐÔI MÌNH THÔI HẾT CHẲNG YÊU NHAU KHI TA THÔI YÊU NHAU MÂY SẦU VỀ KHẮP LỐI THỜI GIAN TRÔI ÂM THẦM VÒNG TAY ÔI BƠ VƠ BỜ MÔI NHƯ SE LẠI ÔI CHẲNG CÒN CHI ĐÂU!"
61213,DĨ VÃNG CUỘC ĐỜI,52735,dĩ vãng cuộc tình,KHÓC CHO NGƯỜI YÊU XƯA TIẾC THƯƠNG MỘT MỐI TÌNH...,"","ĐÃ LÂU RỒI TỪ NGÀY EM RA ĐI ĐỂ TRÁI TIM TA ĐÃ MANG THƯƠNG ĐAU TA MƠ TÌM VỀ LẠI NƠI CHỐN CŨ TÌM CHÚT DƯ ÂM CỦA CUỘC TÌNH XƯA TRONG CUỘC ĐỜI NÀO ĐƯỢC NHƯ Ý MUỐN NHIỀU LÚC YÊU THƯƠNG ĐÃ KHÔNG TRỌN VẸN NÊN CHẤP NHẬN CUỘC TÌNH CHIA HAI LỐI CÒN NÍU KÉO CŨNG CHẲNG ĐỂ LÀM CHI NGUYỆN XIN GIỮ NHỮNG DĨ VÃNG LÀ GIẤC MƠ ĐỂ TRONG KÝ ỨC NHỮNG KỶ NIỆM DẤU YÊU TỪNG LỜI NÓI, TỪNG KHÚC HÁT CÒN VANG MÃI TẠI SAO YÊU NHAU KHÔNG ĐẾN ĐƯỢC VỚI NHAU ĐỂ GIỜ ĐÂY HAI TA PHẢI KHỔ ĐAU MÀ SAO KHÔNG HỀ THA THỨ CHO NHAU MỘT LẦN!"
61478,ĐIỀU GÌ LÀM ANH YÊU EM,57257,anh đã làm sai điều gì,NHỚ NHỮNG ĐÊM EM HAY NÓI RẰNG ĐIỀU GÌ LÀM ANH YÊU EM...,"","ĐỪNG NÊN NÓI NHỮNG LỜI NÓI CAY ĐẮNG. DÙ LÀ ĐÃ KHÔNG CÒN YÊU CÒN THƯƠNG. ĐỪNG NHẪN TÂM LÀM ANH BUỒN ĐAU. HÃY TỐT VỚI ANH VÌ ANH LẺ LOI. MỘT MÌNH TRONG ĐÊM QUẠNH HIU BIẾT RA SAO NGÀY SAU. ANH VẪN KHÔNG GIỮ ĐƯỢC EM. BIẾT SAO ĐÂY VÌ SAO, TẠI SAO. VÌ ANH KHÔNG HIỂU ĐƯỢC CUỘC SỐNG CỦA RIÊNG EM. MẶC DÙ ANH ĐÃ CỐ LẶNG IM. MẶC DÙ ANH KHÔNG... KHÔNG LÀM GÌ SAI. NÓI ĐI EM, NÓI ĐI EM, ĐỂ ANH HIỂU ĐƯỢC CUỘC ĐỜI LÀ THẾ. ANH CHẤP NHẬN VÌ DO DUYÊN SỐ BUỘC ANH PHẢI CÔ ĐƠN. CÔ ĐƠN... TRỌN KIẾP NÀY."
62477,KH NG ĐƯỢC KH C,55863,không ngủ được,NGÀY XƯA ĐÓ MÌNH ĐÃ ƯỚC AO TÌNH MÌNH MÃI KHÔNG THỂ...,"",CHA DA DA DA DA... MỘT MÌNH NGỒI BUỒN TRONG ĐÊM VẮNG...CỐ GẮNG NHẮM MẮT NGỦ KHÔNG ĐƯỢC ĐÀNH LÒNG ĐÊM NAY TA THỨC TRẮNG THỨC TRẮNG ĐỂ NHỚ THƯƠNG VỀ EM MỘT NGƯỜI MÀ NGÀY XƯA ĐÃ HỨA ĐÃ NÓI MÃI MÃI CHẲNG CHIA LÌA VẬY MÀ GIỜ ĐÂY EM CẤT BƯỚC ĐỂ NỖI NHỚ MONG RIÊNG MÌNH TA GIỜ NGƯỜI ĐI MẤT RỒI ĐI XA TÍT CHÂN TRỜI VỀ MỘT NƠI MÀ NGƯỜI ĐÃ KHÔNG HỀ BIẾT TỚI VÀ Ở NƠI ĐÓ CÓ NGƯỜI CHẲNG CHO EM QUAY TRỞ VỀ BỎ LẠI ĐÂY ĐƠN PHƯƠNG CUỘC TÌNH VỚI BAO CÂU THỀ ĐỒNG HỒ ĐÃ SẮP CHẠY ĐẾN SỐ KHÔNG MÀ ĐÔI MẮT VẪN CÒN HOÀI NGÓNG TRÔNG NGƯỜI PHƯƠNG ẤY CHẮC GIỜ NÀY RẤT VUI BÊN CUỘC TÌNH MỚI ĐỒNG HỒ ĐÃ SẮP CHẠY ĐẾN SỐ HAI GIỜ ÊM ẤM CHẮC NGƯỜI ĐÂU CÓ HAY RẰNG PHƯƠNG ẤY CÓ MỘT NGƯỜI ĐẮNG CAY THỨC SUỐT ĐÊM NAY BAO NHIÊU MỘNG MƠ BAO NHIÊU ƯỚC MUỐN NGÀY XƯA GIỜ CHỈ LÀ GIẤC MƠ GIẤC MƠ ĐÔI TA BAY CAO LÊN TỚI NGÀN SAO GIỜ CŨNG CHỈ MÃI MÃI LÀ GIẤC MƠ HÔM NAY EM MƠ MỘT GIẤC MƠ GIẤC MƠ NGÀY HÔM QUA VÌ EM ĐÃ CÓ MỘT GIẤC MƠ LẠ MỘT GIẤC MƠ MÀ ANH ĐÃ CHƯA TỪNG MƠ CHA DA DA DA DA CHA DA CHA DA CHA DA DA DA DA CHA DA CHA DA CHA DA DA DA DA CHA DA CHA DA CHA DA DA DA DA CHA DA CHA DA CHA DA DA DA DA MỘT MÌNH NGỒI BUỒN TRONG ĐÊM VẮNG CỐ GẮNG NHẮM MẮT NGỦ KHÔNG ĐƯỢC ĐÀNH LÒNG ĐÊM NAY TA THỨC TRẮNG THỨC TRẮNG ĐỂ NHỚ THƯƠNG VỀ EM MỘT NGƯỜI MÀ NGÀY XƯA ĐÃ HỨA ĐÃ NÓI MÃI MÃI CHẲNG CHIA LÌA VẬY MÀ GIỜ ĐÂY EM CẤT BƯỚC ĐỂ NỖI NHỚ MONG RIÊNG MÌNH TA GIỜ NGƯỜI ĐI MẤT RỒI ĐI XA TÍT CHÂN TRỜI VỀ MỘT NƠI MÀ NGƯỜI ĐÃ KHÔNG HỀ BIẾT TỚI VÀ Ở NƠI ĐÓ CÓ NGƯỜI CHẲNG CHO EM QUAY TRỞ VỀ BỎ LẠI ĐÂY ĐƠN PHƯƠNG CUỘC TÌNH VỚI BAO CÂU THỀ ĐỒNG HỒ ĐÃ SẮP CHẠY ĐẾN SỐ KHÔNG MÀ ĐÔI MẮT VẪN CÒN HOÀI NGÓNG TRÔNG NGƯỜI PHƯƠNG ẤY CHẮC GIỜ NÀY RẤT VUI BÊN CUỘC TÌNH MỚI ĐỒNG HỒ ĐÃ SẮP CHẠY ĐẾN SỐ HAI GIỜ ÊM ẤM CHẮC NGƯỜI ĐÂU CÓ HAY RẰNG PHƯƠNG ẤY CÓ MỘT NGƯỜI ĐẮNG CAY THỨC SUỐT ĐÊM NAY CHA DA DA DA DA CHA DA CHA DA CHA DA DA DA DA CHA DA CHA DA CHA DA DA DA DA CHA DA CHA DA CHA DA DA DA DA CHA DA CHA DA CHA DA DA DA DA.
62469,KH KH ING C LỬA LÀM SAO C ,53216,vì cớ làm sao,PHÍA SAU SỰ THẬT KIA LÀ MỘT SỰ THẬT KHÁC ĐÓ EM...,"","AI ĐÃ NÓI YÊU EM BÊN EM THẬT LÒNG .. CHO DẪU LỠ MAI SAU RA SAO MẶC LÒNG,AI ĐA NÓI TRAO EM CON TIM TRỌN VẸN. MỘT TÌNH YÊU CHỈ CÓ EM MÀ THÔI,MƯA GIÓ CUỐN TRÔI ĐI BAO NHIÊU KỶ NIỆM,CHO NƯỚC MẮT HOEN MI CÔ ĐƠN LẠNH LÙNG.AI ĐÃ NÓI TRAO EM TIN VUI NGÀY NÀO MÀ GIỜ ĐÂY,CON TIM EM HÉO KHÔ .ANH HỠI. ANH ! VÌ CỚ LÀM SAO CHO CON TIM EM ĐỌA ĐÀY,VÌ CỚ LÀM SAO ANH QUAY ĐI KO MỘT LỜI,VÌ CỚ LÀM SAO ANH QUÊN ĐI BAO LỜI THỀ VÌ SAO ANH HỠI ,EM CÓ TỘI TÌNH CHI ĐÂU,ANH ! DÙ BIẾT RẰNG ANH ĐANG ĐI THEO AI KIA RỒI,DÙ BIẾT RẰNG CON TIM ANH ĐÃ THAY LỜI,DÙ BIẾT RẰNG EM CÔ ĐƠN TRONG VÔ VỌNG MÀ SAO ANH HỠI VẪN MONG ANH QUAY VỀ.. ĐAU BAO NHIÊU,EM CÀNG NHỚ HƠN,CỐ QUÊN BAO NHIÊU THÌ LÒNG CÀNG NHUNG NHỚ.ANH ƠI ANH,ANH CÓ BIẾT HAY CHĂNG,TỪNG ĐÊM EM LUÔN THẦM HỎI"
62488,KH NG QUAY LẠI,57805,không thể quay lại,MẮT EM KHÉP LẠI NGỠ ANH BÊN CẠNH EM NHỚ ANH QUÁ NHIỀU...,"",ĐÊM SUY TƯ GIẤC MƠ MIÊN MAN TRONG KHÔNG GIAN TỐI ĐEN BAO LA TÔI LANG THANG ĐI TÌM ÁNH SÁNG NHẠT NHÒA EM THƠ NGÂY MẮT KIA TRONG VEO TÔI BÊN EM VỚI NHỮNG MƯU TOAN NHƯNG ĐÂU HAY TRONG LÒNG MANG MỐI TÌNH SI LÀM SAO NÓI TIẾNG YÊU EM LÀM SAO NÓI HẾT SUY TƯ DÒNG ĐỜI ĐÃ CUỐN XÔ NHAU ĐẨY TÌNH TRÔI RẤT XA ĐỜI ANH LÀ BÓNG ĐÊM THÔI LÀM SAO CÙNG ÁNH DƯƠNG KIA LÀM SAO VỀ VỚI YÊU THƯƠNG CHẲNG THỂ ĐẾN VỚI EM RỒI ĐÊM SUY TƯ GIẤC MƠ MIÊN MAN TRONG KHÔNG GIAN TỐI ĐEN BAO LA TÔI LANG THANG ĐI TÌM ÁNH SÁNG NHẠT NHÒA EM THƠ NGÂY MẮT KIA TRONG VEO TÔI BÊN EM VỚI NHỮNG MƯU TOAN NHƯNG ĐÂU HAY TRONG LÒNG MANG MỐI TÌNH SI LÀM SAO NÓI TIẾNG YÊU EM LÀM SAO NÓI HẾT SUY TƯ DÒNG ĐỜI ĐÃ CUỐN XÔ NHAU ĐẨY TÌNH TRÔI RẤT XA ĐỜI ANH LÀ BÓNG ĐÊM THÔI LÀM SAO CÙNG ÁNH DƯƠNG KIA LÀM SAO VỀ VỚI YÊU THƯƠNG CHẲNG THỂ ĐẾN VỚI EM RỒI LÀM SAO VỀ VỚI YÊU THƯƠNG CHẲNG THỂ ĐẾN VỚI EM RỒI
